,id,title,adult,overview,original_language,popularity,release_date,vote_average,vote_count
2742,8077,Alien³,False,"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.",en,25.706,1992-05-22,6.3,4443
2743,194662,Birdman or (The Unexpected Virtue of Ignorance),False,"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",en,29.694,2014-10-17,7.5,11266
2744,10246,Porky's,False,"Set in 1954, a group of Florida high schoolers seek out to lose their virginity which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",en,20.505,1981-11-13,6.4,659
2745,9513,Garfield: A Tail of Two Kitties,False,"Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has designs on the estate.",en,28.005,2006-06-15,5.5,1753
2746,11357,Halloween 4: The Return of Michael Myers,False,"The apparently comatose Michael Myers is being transferred from one hospital to another, but he wakes up when the ambulance crew talk about his surviving niece, Jamie. After slaughtering his attendants, Myers sets out to find his one living relative who is, fortunately, being cared for by a kind and resourceful foster sister named Rachel. Meanwhile, the ever-cautious Dr. Loomis remains on the killer's path.",en,24.803,1988-10-21,6.1,1146
2747,563,Starship Troopers,False,"Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs"".",en,26.002,1997-11-07,7.0,3792
2748,728754,Stand by Me Doraemon 2,False,"She and her beloved Shizuka are finally married! Nobita's childhood dream was supposed to come true on his wedding day, but for some reason, Nobita doesn't show up... One of the most popular episodes from the original story transcends time and space, and leads to Nobita's future. Doraemon and Nobita's great adventure begins in order to fulfill his grandmother's wish to see his bride at first sight. This is a story of tears and bonds, set in the past, present and future.",ja,18.084,2020-11-20,7.6,104
2749,12184,The Other Boleyn Girl,False,"A sumptuous and sensual tale of intrigue, romance and betrayal set against the backdrop of a defining moment in European history: two beautiful sisters, Anne and Mary Boleyn, driven by their family's blind ambition, compete for the love of the handsome and passionate King Henry VIII.",en,19.047,2008-02-28,6.6,1689
2750,2978,Ghostbusters II,False,"Five years after they defeated Gozer, the Ghostbusters are out of business. When Dana begins to have ghost problems again, the boys come out of retirement to aid her and hopefully save New York City from a new paranormal threat.",en,28.995,1989-06-16,6.5,3465
2751,217,Indiana Jones and the Kingdom of the Crystal Skull,False,"Set during the Cold War, the Soviets—led by sword-wielding Irina Spalko—are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. Indy is coerced to head to Peru at the behest of a young man whose friend—and Indy's colleague—Professor Oxley has been captured for his knowledge of the skull's whereabouts.",en,25.796,2008-05-21,6.0,6722
2752,235260,Son of God,False,"The life story of Jesus is told from his humble birth through his teachings, crucifixion and ultimate resurrection.",en,30.047,2014-02-28,6.8,237
2753,10096,13 Going on 30,False,"After total humiliation at her thirteenth birthday party, Jenna Rink wants to just hide until she's thirty. With a little magic, her wish is granted, but it turns out that being thirty isn't as always as awesome as she thought it would be!",en,24.643,2004-04-13,6.7,4253
2754,375848,The Simpsons 20th Anniversary Special - In 3D! On Ice!,False,"The Simpsons 20th Anniversary Special – In 3-D! On Ice! is a documentary special that examined the ""cultural phenomenon"" of the American animated television series The Simpsons.",en,25.745,2010-01-10,6.7,15
2755,38356,Transformers: Dark of the Moon,False,"The Autobots continue to work for NEST, now no longer in secret. But after discovering a strange artifact during a mission in Chernobyl, it becomes apparent to Optimus Prime that the United States government has been less than forthright with them.",en,26.424,2011-06-28,6.1,6957
2756,321487,New Initial D the Movie - Legend 2: Racer,False,"The planned film trilogy retells the beginning of the story from Shuuichi Shigeno's original car-racing manga. High school student Takumi Fujiwara works as a gas station attendant during the day and a delivery boy for his father's tofu shop during late nights. Little does he know that his precise driving skills and his father's modified Toyota Sprinter AE86 Trueno make him the best amateur road racer on Mt. Akina's highway. Because of this, racing groups from all over the Gunma prefecture issue challenges to Takumi to see if he really has what it takes to be a road legend.",ja,22.125,2015-05-23,8.1,36
2757,332356,Killing Jesus,False,Jesus of Nazareth’s life and ministry were subject to seismic social and political events that led to his execution and changed the world forever.,en,22.434,2015-04-05,6.3,63
2758,559907,The Green Knight,False,"An epic fantasy adventure based on the timeless Arthurian legend, The Green Knight tells the story of Sir Gawain, King Arthur's reckless and headstrong nephew, who embarks on a daring quest to confront the eponymous Green Knight, a gigantic emerald-skinned stranger and tester of men.",en,23.746,2021-07-29,6.5,1124
2759,428045,Iron Mask,False,"Commissioned to map the Far East territories of the Russian Empire, cartographer Jonathan Green sets off on a long journey of unbelievable adventures—making breath-taking discoveries and meeting mysterious creatures, Chinese princesses, deadly masters of oriental martial arts, and even the King of Dragons.",ru,22.55,2019-08-16,6.2,292
2760,450873,Sexo Animal,False,"Jonas, an unusual man hired by a large real estate firm to be the caretaker of a luxury residence on the outskirts of the big city. In this same residence, used by the real estate owner to promote parties, where he defends immorality in its highest degree of depravity, Jonas meets Tania, a luxury prostitute.",pt,34.342,1983-04-06,3.0,2
2761,63,Twelve Monkeys,False,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.",en,27.977,1995-12-29,7.6,6863
2762,579047,Reminiscence,False,"Nicolas Bannister, a rugged and solitary veteran living in a near-future Miami flooded by rising seas, is an expert in a dangerous occupation: he offers clients the chance to relive any memory they desire. His life changes when he meets a mysterious young woman named Mae. What begins as a simple matter of lost and found becomes a passionate love affair. But when a different client's memories implicate Mae in a series of violent crimes, Bannister must delve through the dark world of the past to uncover the truth about the woman he fell for.",en,33.293,2021-08-19,6.8,1185
2763,365222,Ip Man 3,False,"When a band of brutal gangsters led by a crooked property developer make a play to take over the city, Master Ip is forced to take a stand.",cn,27.673,2015-12-24,7.0,1333
2764,2123,"Me, Myself & Irene",False,"Rhode Island State Trooper Charlie Baileygates has a multiple personality disorder. One personality is crazy and aggressive, while the other is more friendly and laid back. Both of these personalities fall in love with the same woman named Irene after Charlie loses his medication.",en,32.976,2000-06-22,6.6,3112
2765,738542,The Haunting of Margam Castle,False,"A team of American parapsychologists travel to Wales to conduct a study of Margam Castle, one of the UK's most haunted buildings.",en,27.691,2020-09-01,5.8,38
2766,774456,García y García,False,,es,22.891,2021-08-27,5.6,35
2767,882102,A Naija Christmas,False,Three sons try to make their mother’s dreams come true by bringing home wives for Christmas.,en,22.028,2021-12-16,7.0,38
2768,593655,Castle Freak,False,"After she’s permanently blinded in a tragic car accident, Rebecca receives some bizarre news: her long-lost mother has recently passed away, leaving her their family’s ancestral castle in rural Albania. Traveling to the estate with a group of friends, Rebecca hopes it will be an opportunity for her to reconnect with a past she never knew and a mother who seemingly left her behind. When mysterious events begin to occur and her friends begin to die, Rebecca must unravel the secrets of her family’s history before she too falls prey to the Castle Freak.",en,35.176,2020-12-04,4.8,40
